nHbondA,nHbondD,nNH2,nAHC,nACC,nHC,nRbond,nR,nNNO2,nONO2,nNO2,nC(NO2)3,nC(NO2)2,nC(NO2),MinPartialCharge,MaxPartialCharge,MOLvolume,nH,nC,nN,nO,PBF,TPSA,ob,total energy,molecular weight,PMI3,nOCH3,nCH3,Eccentricity,PMI2,PMI1,NPR1,NPR2,ESTATE_0,ESTATE_1,ESTATE_2,ESTATE_3,ESTATE_4,ESTATE_5,ESTATE_6,ESTATE_7,ESTATE_8,ESTATE_9,ESTATE_10,ESTATE_11,ESTATE_12,ESTATE_13,ESTATE_14,ESTATE_15,ESTATE_16,ESTATE_17,ESTATE_18,ESTATE_19,ESTATE_20,ESTATE_21,ESTATE_22,ESTATE_23,ESTATE_24,ESTATE_25,ESTATE_26,ESTATE_27,ESTATE_28,ESTATE_29,ESTATE_30,ESTATE_31,ESTATE_32,ESTATE_33,ESTATE_34,ESTATE_35,ESTATE_36,ESTATE_37,ESTATE_38,ESTATE_39,ESTATE_40,ESTATE_41,ESTATE_42,ESTATE_43,ESTATE_44,ESTATE_45,ESTATE_46,ESTATE_47,ESTATE_48,ESTATE_49,ESTATE_50,ESTATE_51,ESTATE_52,ESTATE_53,ESTATE_54,ESTATE_55,ESTATE_56,ESTATE_57,ESTATE_58,ESTATE_59,ESTATE_60,ESTATE_61,ESTATE_62,ESTATE_63,ESTATE_64,ESTATE_65,ESTATE_66,ESTATE_67,ESTATE_68,ESTATE_69,MP_K,SMILES
4,2,0,2,0,2,3,2,0,0,2,0,0,2,-0.35774212,0.389889618,166.816,4,6,6,4,3.84E-05,143.64,-0.714191968,129.0384115,224.136,2800.704252,0,1,0.996730741,2574.421404,2800.704252,0.080794982,0.919205018,0,0,0,0,0,2,0,0,0,0,4,0,0,0,0,0,0,0,2,0,0,0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2.300077475,0,0,0,0,-0.223049887,0,0,0,0,0,0,0,4.740245654,0,0,0,6.808964475,0,-1.351624465,0,0,0,20.69602671,0,0,0,0,0,0,647.15,O=N(=O)C1=NNC(=C1)C1=CC(=NN1)N(=O)=O
3,0,0,2,0,2,2,2,0,0,1,0,0,1,-0.617401455,0.283000507,200.224,6,10,3,3,0.00013822,82.97,-1.084895614,72.26395661,296.08,3187.229148,0,1,0.935124788,2057.934764,3187.229148,0.354318544,0.645681458,0,0,0,0,0,6,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,8.876602616,0,0,0,0,0.426440854,0,0,0,0,0,0,0,0,0,0,0,3.987105064,0,-0.558333333,0.550925926,0,0,10.70100372,0,0,0,0,2.980733773,0,444.15,[O-][N+]1=C(C=C(C=C1Br)N(=O)=O)C1=CC=CC=N1
9,0,0,2,0,2,8,2,0,0,4,0,0,4,-0.35780117,0.419887137,259.28,6,8,8,9,1.02235151,217.43,-0.446895201,183.5610742,358.183,4885.165394,0,0,0.964433675,4448.859305,4885.165394,0.264324963,0.91068755,0,0,2,0,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,0,4,2,0,0,4,1,0,0,0,0,0,0,0,-1.371100718,0,0,1.203496752,0,0,0,0,-3.076568261,0,0,0,0,0,0,0,0,0,0,0,6.664545225,0,-3.78617858,1.087062232,0,0,42.7625066,4.920396825,0,0,0,0,0,391.15,O=N(=O)C1=NN(COCN2N=C(C=C2N(=O)=O)N(=O)=O)C(=C1)N(=O)=O
10,0,0,2,0,2,9,2,1,0,4,0,0,4,-0.357801514,0.419865383,285.952,6,8,10,10,0.9960742,254.58,-0.358185044,229.2840123,402.196,4148.757339,0,0,0.83665586,3213.671618,4148.757339,0.547728922,0.77461065,0,0,2,0,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,1,5,2,0,0,5,0,0,0,0,0,0,0,0,-2.107211829,0,0,0.915333487,0,0,0,0,-3.842220189,0,0,0,0,0,0,0,0,0,0,0,6.487600781,0.118503401,-5.447875481,0.620395566,0,0,54.46107047,0,0,0,0,0,0,458.15,O=N(=O)N(CN1N=C(C=C1N(=O)=O)N(=O)=O)CN1N=C(C=C1N(=O)=O)N(=O)=O
7,0,0,1,0,1,6,1,0,0,5,1,0,2,-0.357790535,0.897721542,204.648,1,4,7,10,0.524449957,233.52,0.078181374,162.5937483,307.091,2315.570193,0,0,0.886362118,1807.880396,2315.570193,0.462992652,0.780749555,0,0,0,0,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,5,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0.019097222,0,0,0,0,-3.066273148,0,-4.503310185,0,0,0,0,0,0,0,0,0,2.618148148,0,-9.107614796,-0.84212963,0,0,53.23270786,0,0,0,0,0,0,354.15,O=N(=O)C1=NN(C(=C1)N(=O)=O)C(N(=O)=O)(N(=O)=O)N(=O)=O
3,0,0,0,1,0,3,1,0,0,3,0,0,3,-0.258302314,0.28268089,157.352,3,6,3,6,2.52E-05,129.42,-0.563374503,77.26220669,213.105,1756.694732,0,0,0.866025533,878.347761,1756.694732,0.499999776,0.500000225,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1.979166667,0,0,0,0,-2.053055556,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.791666667,0,0,0,30.93277778,0,0,0,0,0,0,395.15,O=N(=O)C1=CC(=CC(=C1)N(=O)=O)N(=O)=O
5,0,0,1,1,1,2,2,0,0,2,0,0,2,-0.35901065,0.333346885,160.912,2,6,4,6,0.127522339,139.25,-0.495580849,154.6541727,226.104,1794.92651,0,0,0.887998091,1014.502649,1794.92651,0.459847137,0.565205674,0,0,0,0,0,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1.566157407,0,0,0,0,-1.227268519,-0.688425926,0,0,0,0,0,0,0,0,0,0,3.151086546,0,-1.724907407,-0.12962963,0,0,21.06222789,0,4.124550265,0,0,0,0,446.15,[O-][N+]1=C2C=C(C=C(C2=NO1)N(=O)=O)N(=O)=O
5,0,0,0,0,1,3,2,0,0,3,0,0,3,-0.336474835,0.307685191,216.72,11,8,3,8,0.970706134,147.88,-0.779629679,100.3562253,277.189,1868.579311,0,7,0.839821546,1420.342348,1868.579311,0.542862572,0.760118845,0,0,4,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,2,0,0,0,0,0,0,0,-0.884621126,0,0,0,-4.575625,0,0,0,0,0,-1.986597222,0,0,0,0,0,0,0,0,0,0,0,-2.315702948,0,0,0,32.87709325,10.25835979,0,0,0,0,0,417.15,O=N(=O)C1CC(N(=O)=O)C2(OCCO2)C(C1)N(=O)=O
4,0,0,0,1,0,6,2,0,0,3,0,0,3,-0.481742607,0.324649761,225.832,9,10,3,7,0.904888282,138.65,-0.989245315,378.3762467,283.196,2439.067031,0,4,0.873292867,1829.800462,2439.067031,0.487195616,0.750205074,0,0,2,0,0,2,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,1,0,0,0,0,0,0,0,1.0218924,0,0,1.323871882,0.226296401,0,0,0,-2.793729686,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.782606135,0,0,0,32.4816267,5.143624339,0,0,0,0,0,416.15,O=N(=O)C1=CC(=C(OCC2CC2)C(=C1)N(=O)=O)N(=O)=O
5,0,0,1,1,1,5,2,0,0,3,0,0,3,-0.442467232,0.325256309,249.104,5,11,4,7,0.954016128,151.54,-0.82356653,117.0871119,340.635,3426.427004,0,0,0.893681845,3215.701053,3426.427004,0.448701193,0.938499799,0,0,0,0,0,5,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,3,1,0,0,1,0,0,0,0,0,0,0,4.747875549,0,0,0,0,-3.376242931,0,0,0,0,0,0,0,0,0,0,0,3.670320925,0,-3.022481209,0,0,0,32.89136677,5.125939153,0,0,5.682966086,0,0,418.15,ClC1=CC(OC2=C(C=C(C=C2N(=O)=O)N(=O)=O)N(=O)=O)=CN=C1
4,0,0,0,2,0,5,2,0,0,3,0,0,3,-0.444182051,0.325255321,237.84,7,12,3,7,0.931826494,138.65,-1.07530971,114.1319665,305.202,2979.441481,0,0,0.917776086,2408.90465,2979.441481,0.397098294,0.808508798,0,0,0,0,0,7,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,8.905333347,0,0,0,0,-3.011415869,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.899956538,0,0,0,32.82366106,5.192050265,0,0,0,0,0,424.15,O=N(=O)C1=CC(=C(OC2=CC=CC=C2)C(=C1)N(=O)=O)N(=O)=O
8,0,0,1,2,1,6,3,0,0,5,0,0,5,-0.691856079,0.333612759,309.632,4,12,8,11,0.696310436,260.46,-0.550458775,255.6432551,436.209,7142.851732,0,0,0.967702361,6082.458945,7142.851732,0.252095498,0.851544897,0,0,0,0,0,4,0,0,0,0,6,2,0,0,0,0,0,0,0,0,0,0,1,0,5,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1.691775618,0,0,0,0,-6.677394403,-1.573706118,0,0,0,0,0,0,0,0,0,0,3.488902116,0,-5.855359226,-0.390987339,0,0,56.00513189,0,0,0,0,0,0,564.15,[O-][N+]1=C2C=C(C=C(C2=NN1C1=C(C=C(C=C1N(=O)=O)N(=O)=O)N(=O)=O)N(=O)=O)N(=O)=O
3,0,0,1,0,1,2,1,0,0,2,0,0,2,-0.258246806,0.331742454,153.4,1,4,2,4,0.162167159,86.28,-0.240103905,82.63328409,300.033,2092.987268,0,0,0.961754408,1562.462419,2092.987268,0.273913232,0.746522658,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0.964722222,0,0,0,0,-0.080833333,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.272716667,0,0,0,20.42163519,0,0,0,0,0,1.702177778,421.15,IC1=C(C=C(S1)N(=O)=O)N(=O)=O
6,0,0,0,2,0,8,2,0,0,6,0,0,6,-0.258302309,0.289908217,330.896,6,14,6,12,0.658078487,258.84,-0.675548996,199.2130582,450.232,8020.659643,0,2,0.971494281,6774.045427,8020.659643,0.237062992,0.844574602,0,0,0,0,2,4,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1.085633031,1.576723915,0,0,0,0,-8.214571643,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.035366135,0,0,0,66.96045708,0,0,0,0,0,0,588.15,O=N(=O)C1=CC(=C(\C=C\C2=C(C=C(C=C2N(=O)=O)N(=O)=O)N(=O)=O)C(=C1)N(=O)=O)N(=O)=O
3,0,0,0,0,0,3,1,0,0,3,0,1,1,-0.264237791,0.471295407,144.464,5,4,3,6,0.877164797,129.42,-0.376928155,153.1454208,191.099,1021.433828,0,4,0.922377901,925.9075004,1021.433828,0.386288761,0.906478203,0,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,-1.25,0,0,0,-1.156666667,0,0,0,0,0,-2.321689815,0,0,0,0,0,0,0,0,0,0,0,-2.855902778,0,0,0,30.5837963,0,0,0,0,0,0,371.15,O=N(=O)C1CC(C1)(N(=O)=O)N(=O)=O
4,2,0,2,0,2,3,2,0,0,2,0,0,2,-0.277861825,0.316145562,166.888,4,6,6,4,0.572248995,143.64,-0.714191968,137.6899368,224.136,1482.187714,0,1,0.920424807,1154.370432,1482.187714,0.390919651,0.778828769,0,0,0,0,0,2,0,0,0,0,4,0,0,0,0,0,0,0,2,0,0,0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2.070910809,0,0,0,0,-1.068240741,0,0,0,0,0,0,0,4.53191232,0,0,0,7.138703704,0,-1.394366969,0,0,0,21.19387377,0,0,0,0,0,0,578.15,O=N(=O)C1=CNN=C1C1=NNC=C1N(=O)=O
1,1,0,1,0,1,1,1,0,0,1,0,0,1,-0.345037806,0.306298777,123.32,2,4,2,2,2.71E-06,58.93,-0.622397418,63.45906874,180.978,1001.822101,0,0,0.956386679,709.1862465,1001.822101,0.292103613,0.707896387,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,1.143518519,0,0,0,0,-0.160462963,0,0,0,0,0,0,0,2.410061728,0,0,0,0,0,-0.606435185,0,0,0,10.07756173,0,0,0,10.78041667,0,0,484.15,ClC1=C(Cl)C(=CN1)N(=O)=O
3,2,0,0,1,0,3,2,0,0,1,0,0,1,-0.381041739,0.271674713,165.344,9,9,1,4,0.621216532,83.6,-1.517535032,59.94869033,195.174,1036.891476,0,4,0.915439666,810.5245642,1036.891476,0.402455238,0.781686978,0,0,0,0,0,4,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,6.535355253,-3.764074074,0,0,0,0.892037037,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.643518519,0,0,19.16055556,10.57648904,0,0,0,0,0,0,439.15,OC1C(C(O)C2=C1C=CC=C2)N(=O)=O
5,2,0,1,2,1,5,3,0,0,1,0,0,1,-0.334294757,0.353425772,265.296,13,16,5,2,0.535147287,92.98,-1.901617818,109.0470169,307.313,5060.483354,0,0,0.992381453,4584.114692,5060.483354,0.123203295,0.905864988,0,0,0,0,0,11,0,0,0,0,5,0,0,0,0,0,0,2,0,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,19.54160515,0,0,0,0,1.476287583,0,0,0,0,0,0,5.894504598,0,0,0,0,7.98723293,0,-0.503425926,0,0,0,11.4685645,0,0,0,0,0,0,441.15,O=N(=O)C1=C(NC2=CC=CC=C2)N=CN=C1NC1=CC=CC=C1
2,0,0,1,0,1,1,1,0,0,1,0,0,1,-0.618536466,0.352222182,123.184,2,5,2,3,0.175808115,70.08,-0.727258891,53.09002356,176.078,896.6070702,0,0,0.929587905,638.4774788,896.6070702,0.368600499,0.712103997,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0.557962963,0,0,0,0,-4.298981481,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.231481481,-0.18287037,0,0,9.968148148,0,0,24.91907407,0,0,0,397.15,[O-][N+]1=CC(F)=C(C(F)=C1)N(=O)=O
2,2,0,1,1,1,4,2,0,0,1,0,0,1,-0.506088051,0.309864465,250.24,6,11,2,3,0.723613636,79.16,-0.994594006,100.1086996,355.992,4588.024849,0,2,0.939762628,3493.304696,4588.024849,0.341827739,0.761396202,0,0,1,0,0,2,0,0,0,0,8,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,4,0,0,0,0,-0.018981481,0,0,2.819608809,0,0,0,0,0.061629504,0,0,0,0,0,0,0,2.603441358,0,0,0,0,0,-0.649554989,0,0,9.848611426,10.99277822,0,0,0,23.12746672,0,0,497.15,OC1=C(Cl)C=C(Cl)C=C1CC1=C(C(Cl)=C(Cl)N1)N(=O)=O
3,1,0,0,0,0,3,2,0,0,2,0,0,2,-0.385614501,0.259726519,212.072,11,9,2,5,1.082677373,106.51,-0.967367259,85.62140635,307.1,2146.750212,0,9,0.931712164,1954.884171,2146.750212,0.363197528,0.910624888,0,0,4,0,1,0,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,2,0,0,0,0,1,0,0,0,-0.033402778,0,1.455833333,0,-1.12275463,0,0,0.388310185,0,0,-3.048472222,0,0,0,0,0,0,0,0,0,0,0,-1.039791667,0,0,9.81518613,22.34630952,0,0,0,0,3.1424726,0,460.15,OC1CCC2(CC1(CC=C2Br)N(=O)=O)N(=O)=O
5,1,0,0,0,2,2,3,0,0,1,0,0,1,-0.38159054,0.351204478,181.96,12,8,2,5,0.824220985,85.07,-1.258824373,155.7662371,216.193,1084.544691,0,8,0.862685765,921.9711308,1084.544691,0.50574032,0.850099713,0,0,5,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,2,0,0,0,0,0,0,0,2.757238284,0,0,0,-1.118078704,0,0,0,0,0,-2.046736111,0,0,0,0,0,0,0,0,0,0,0.913518519,-0.488356481,0,0,9.683781179,11.08710601,10.45775463,0,0,0,0,0,408.15,OC1CON2OC3(CCC3)CC12N(=O)=O
5,0,0,0,2,2,5,4,0,0,1,0,0,1,-0.489658303,0.29333881,306.44,17,19,3,4,1.097395103,77.2,-1.936649318,100.7936227,351.362,4936.937629,0,4,0.958356617,4122.808391,4936.937629,0.28557415,0.835094283,0,0,2,0,1,10,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,2,0,0,0,0,0,0,0,0.810762393,0,1.281679422,18.83015363,-0.777687285,0,0,0.429900445,1.585836468,0,0,0,0,0,0,0,0,0,0,4.136213939,0,1.82587963,-0.383192266,0,0,0,11.49473334,11.60432028,0,0,0,0,0,522.15,O=N(=O)C1=CN=C2OC(COC3=CC=CC=C3)CN2C1C1=CC=CC=C1
2,1,0,0,3,1,3,4,0,0,1,0,0,1,-0.362333248,0.280768106,297.128,16,21,2,2,1.177379723,55.17,-2.340598694,87.62181935,328.371,2966.489237,0,4,0.780491522,2437.388627,2966.489237,0.625166365,0.821640813,0,0,0,0,1,14,0,0,0,1,4,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.672453704,26.75828845,0,0,0,0.114444444,3.356295824,0,-1.041296296,0,0,0,0,3.464537037,0,0,0,0,0,0,-0.28875,0,0,0,12.02368008,0,0,0,0,0,0,429.15,O=N(=O)C1=CC2=C(NC1(C1=CC=CC=C1)C1=CC=CC=C1)C=CC=C2
4,2,0,0,1,1,3,3,0,0,1,0,0,1,-0.50763513,0.293125962,206.456,11,12,1,5,0.558176252,92.83,-1.573894408,81.69100004,249.222,2054.224876,0,6,0.91930275,1385.363112,2054.224876,0.393551082,0.674397009,0,0,2,0,1,2,2,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,1,0,0,0,0,0,0,0,1.008838813,0,1.288564815,2.729075019,-0.904907407,0,0,-0.063981481,0.852775888,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.490660431,0,0,19.66816421,11.01615363,5.379823318,0,0,0,0,0,489.15,OC1=C2C=C(C3OCCC3C2=C(O)C=C1)N(=O)=O
2,0,0,0,0,0,2,1,0,0,2,0,0,2,-0.258600278,0.256477911,148.904,6,7,2,4,0.339064301,86.28,-1.142651486,88.14388456,182.135,1210.969932,0,4,0.940372444,865.4772807,1210.969932,0.340146536,0.714697581,0,0,1,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,-0.243055556,0,5.336574074,0,0,0,0,-0.339444444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.236111111,0,0,0,20.65768519,0,0,0,0,0,0,393.15,O=N(=O)C1=CC=CC=C(C1)N(=O)=O
3,1,0,0,3,1,5,4,0,0,1,0,0,1,-0.380277023,0.41590991,360.928,19,23,2,3,0.971396907,66.61,-1.961998989,122.242514,428.41,7514.159404,0,6,0.939234951,5934.988503,7514.159404,0.343274972,0.789840644,0,0,2,0,0,13,1,0,0,0,5,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,3,0,0,0,0,0,0.15202066,0,0,19.99508439,-1.525499916,0,0,0,1.050956198,0,-6.578673369,0,0,0,0,0,0,0,0,0,0,1.78953999,-0.589092026,0,0,11.11795678,12.37347203,0,0,39.00742991,0,0,0,449.15,OC1C2=C(C=CC=C2)N(CC2=CC=CC=C2)CC1(C1=CC=C(C=C1)C(F)(F)F)N(=O)=O
2,0,0,0,0,0,3,2,0,0,2,0,0,2,-0.263667471,0.290027842,177.536,12,8,2,4,0.957432256,86.28,-1.439426339,215.2841096,200.194,818.6750252,0,9,0.719304271,698.9531899,818.6750252,0.694695161,0.853761466,0,0,6,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,2.997083333,0,0,0,0,0,0,0,0,0,-2.482638889,0,0,0,0,0,0,0,0,0,0,0,-0.808611111,0,0,0,21.89708333,0,0,0,0,0,0,346.15,O=N(=O)C1(CCC1)C1(CCC1)N(=O)=O
2,0,0,0,0,0,3,2,0,0,2,0,0,2,-0.263667387,0.290582214,147.04,8,6,2,4,0.890589316,86.28,-1.115964999,606.6908271,172.14,634.9740498,0,7,0.771445024,552.9740692,634.9740498,0.636295981,0.870860895,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0.751944444,0,0,0,0,0,0,0,0,0,-2.395833333,0,0,0,0,0,0,0,0,0,0,0,-0.911111111,0,0,0,21.15152778,0,0,0,0,0,0,400.15,O=N(=O)C1(CC1)C1(CC1)N(=O)=O
4,0,0,0,0,0,8,2,0,0,1,0,0,1,-0.306897285,0.34215911,292.288,15,11,1,5,0.939018957,78.67,-0.931282678,124.0882699,423.027,4529.315057,0,9,0.925775225,3613.229119,4529.315057,0.378074374,0.797742942,0,0,5,0,2,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,0,0,2,1,0,0,0,0.797266156,0,3.630217904,0,-1.451184492,0,0,0,0,0,-1.541101033,0,0,0,0,0,0,0,0,0,0,0,-0.437902022,0,0,0,24.67142995,10.67489198,0,0,11.14731468,3.204897723,0,358.15,ClCCOP(=O)(OCCCl)C1C2CC(C=C2)C1(Br)N(=O)=O
4,1,0,0,0,0,3,1,0,0,2,0,1,0,-0.410457893,0.499531507,149.744,7,5,3,5,0.715334515,118.87,-0.719429901,72.15361455,189.127,727.9565721,0,5,0.735305808,656.0780116,727.9565721,0.677735471,0.901259823,0,0,3,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,0,1,2,0,0,0,0,0,0,0,0,0.172824074,0,0,0,0,0,0,-0.372685185,0,0,-2.394097222,0,0,0,0,0,0,0,0,2.616944444,0,0,-2.009814815,0,0,8.37849537,21.0125,0,0,0,0,0,0,367.15,O\N=C1/CCCC1(N(=O)=O)N(=O)=O
6,0,0,0,0,0,10,0,0,0,4,0,2,0,-0.336693247,0.637351521,223.984,6,5,4,10,0.979213116,191.02,-0.149997563,95.67279095,320.117,4532.419175,0,2,0.985221626,4331.303223,4532.419175,0.171284403,0.955627239,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,2,0,2,0,0,0,0,0,-4.812372449,0,0,0,0,0,0,0,0,0,-8.411963735,0,0,0,0,0,0,0,0,0,0,0,-7.664716081,0,0,0,40.37508157,7.967738095,0,26.17115103,0,0,0,285.15,FC(COCOCC(F)(N(=O)=O)N(=O)=O)(N(=O)=O)N(=O)=O
6,0,0,1,0,1,4,1,0,0,2,0,1,0,-0.255864286,0.633514549,145.52,3,3,6,4,0.805561994,129.88,-0.271818295,96.89824249,206.093,1079.977486,0,1,0.941649744,1026.231639,1079.977486,0.336594354,0.950234289,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,2,1,0,0,2,0,0,1,0,0,0,0,0,-1.180555556,0,0,0.834652778,0,0,0,0,0,0,-3.810138889,0,0,0,0,0,0,0,0,0,9.163813776,0,-3.288333333,0.561111111,0,0,20.19180839,0,0,13.08583333,0,0,0,359.15,FC(CN1C=NN=N1)(N(=O)=O)N(=O)=O
7,0,0,0,0,0,12,0,0,0,6,0,3,0,-0.25588053,0.626363178,289.2,6,6,7,12,0.861723215,262.08,-0.112940471,162.223595,425.145,4850.029672,0,3,0.841199596,3128.484405,4850.029672,0.540724736,0.645044385,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,6,0,0,3,0,0,0,0,0,-7.685416667,0,0,0,0,0,0,0,0,0,-14.8267432,0,0,0,0,0,0,0,0,0,0,-0.9,-14.02105442,0,0,0,63.02482993,0,0,41.63355442,0,0,0,351.15,FC(CN(CC(F)(N(=O)=O)N(=O)=O)CC(F)(N(=O)=O)N(=O)=O)(N(=O)=O)N(=O)=O
5,0,0,0,0,0,8,0,0,0,4,0,2,0,-0.260474396,0.670381697,226.8,4,5,5,8,0.878782641,184.92,-0.191060947,92.32341051,335.563,3292.310197,0,3,0.958628004,3077.222303,3292.310197,0.284661818,0.934669615,0,0,2,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,4,0,0,2,1,0,0,0,0,-2.847845333,0,0,0,0,0,0,-1.868938964,0,0,-8.729527904,0,0,0,0,0,0,0,0,2.66341821,0,0,-7.939171706,0,0,0,40.7648852,0,0,26.57452035,4.895552721,0,0,331.15,FC(CC\N=C(/Cl)C(F)(N(=O)=O)N(=O)=O)(N(=O)=O)N(=O)=O
5,0,0,0,0,0,9,0,0,0,5,0,2,1,-0.261335003,0.623544231,234.08,4,5,5,10,0.897417593,215.7,-0.091170422,131.3416905,351.106,3003.649597,0,4,0.937133888,2792.488128,3003.649597,0.348970023,0.929698368,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,3,0,0,0,0,0,-5.888194444,0,0,0,0,0,0,0,0,0,-15.04599773,0,0,0,0,0,0,0,0,0,0,0,-12.01993481,0,0,0,51.41188776,0,0,40.88035147,0,0,0,392.15,FC(CC(F)(N(=O)=O)N(=O)=O)(CC(F)(N(=O)=O)N(=O)=O)N(=O)=O
6,0,0,0,0,0,10,0,0,0,6,0,3,0,-0.258306829,0.628170342,253.08,4,5,6,12,0.93211519,258.84,0,163.5336824,378.113,3075.607223,0,4,0.872086939,2467.644195,3075.607223,0.489350969,0.802327481,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,0,2,0,0,0,0,0,-5.929861111,0,0,0,0,0,0,0,0,0,-14.99377551,0,0,0,0,0,0,0,0,0,0,0,-14.45312925,0,0,0,63.30244331,0,0,27.52187925,0,0,0,321.15,FC(CC(CC(F)(N(=O)=O)N(=O)=O)(N(=O)=O)N(=O)=O)(N(=O)=O)N(=O)=O
7,0,0,0,0,0,11,0,0,0,7,2,0,1,-0.261327983,0.709648564,271.56,4,5,7,14,0.918378666,301.98,0.079016243,186.8793056,405.12,3972.093501,0,4,0.940770708,3728.900376,3972.093501,0.339043472,0.938774572,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,7,0,0,1,0,0,0,0,0,-6.060972222,0,0,0,0,0,0,0,0,0,-14.90760771,0,0,0,0,0,0,0,0,0,0,0,-16.87555556,0,0,0,75.02672052,0,0,14.54069444,0,0,0,374.15,FC(CC(N(=O)=O)(N(=O)=O)N(=O)=O)(CC(N(=O)=O)(N(=O)=O)N(=O)=O)N(=O)=O
