,train_mae,train_rmse,train_R2,valid_mae,valid_rmse,valid_R2
58,19.206483423676506,27.94908945458053,0.8063106704825179,24.99125343036962,33.96866206736993,0.7217550317700574
59,18.971361519113387,27.587246542874162,0.8112934042077735,25.006444465065623,33.84158093154134,0.7238330372051962
60,18.88436411175799,27.564333901278804,0.8116067352371066,24.91427967835715,33.73441799171145,0.7255792924556681
61,18.797268755338518,27.44158071726431,0.8132809553830095,24.81464037134127,33.630333436092904,0.7272700805022876
62,18.617985289452683,27.32642487370096,0.8148447624665323,24.883558998667066,33.67664590486231,0.7265184085444676
63,18.60145083202199,27.330792743418247,0.8147855672574293,24.763917963357237,33.63349384916751,0.7272188200518463
64,18.554294787486462,27.30882918509589,0.8150831315347958,24.974224106108327,33.83432249940035,0.7239514911754621
65,18.522816196251604,27.3213020348259,0.8149141773727355,24.90212416105239,33.78686629473312,0.7247253224512181
66,18.672245161617436,27.204650023738488,0.8164913016037512,25.00104439918692,33.707790323571956,0.7260123400099907
67,18.7189237033494,27.413318813767553,0.8136653584350747,25.057282691669776,33.964517849445734,0.7218229201228541
68,19.365065567026697,27.8917927787181,0.8071039972357409,25.566539947683726,34.4949986079019,0.7130655462483935
69,18.375099958715158,27.03730096151616,0.8187420605980718,24.97655325836778,33.80355642621725,0.7244532934190395
70,18.062900784312784,26.810419656678786,0.821771319566788,24.93467262746457,33.798226787505044,0.724540174331629
71,17.961165841011216,26.73549717620419,0.8227660579401612,24.86397986148002,33.74684241802244,0.7253771165955882
72,18.04744042991579,26.775001788094897,0.8222419058569765,24.902407222151368,33.77150101229799,0.7249756394753836
73,17.88730790787244,26.62868044736231,0.8241794394093576,24.905226002298658,33.7938777305351,0.724611060284251
74,17.91299299106459,26.64345354751912,0.8239843014652904,24.87605995929979,33.737176094078634,0.7255344169573126
75,17.773899927654192,26.51400897826884,0.8256904560683779,24.840352890934152,33.70111417163684,0.7261208608326816
76,17.728112086091816,26.435251812048993,0.8267244558402251,24.921476969889788,33.725128728434775,0.7257304025089777
77,17.7666180430948,26.536449447059308,0.8253952731437588,24.951168796526883,33.82148307398972,0.7241609609807611
78,17.71782705893159,26.507938428988435,0.8257702656964128,24.947175397158446,33.85758210636672,0.7235718169951797
79,17.745742712631873,26.376571666001674,0.8274928651253051,25.01618365433783,33.8548493046015,0.723616438480277
80,17.48690930561075,26.237524353837955,0.8293068556791656,24.90200728935217,33.76050835095881,0.7251546510736674
81,17.41821710948489,26.243736648893762,0.8292260161309408,24.95092001489397,33.85263097156246,0.7236526588732322
82,17.298005496434634,26.147255827698647,0.830479353102614,24.92277933953251,33.88389736439432,0.7231419517675354
83,17.35512745213578,26.181938508737915,0.8300293380232521,24.965629737617917,33.89100389719657,0.7230258074382558
84,17.38934321085871,26.21148779639541,0.8296454594196819,25.115789762925637,34.019442630460006,0.7209225005258725
85,17.315536221816796,26.11706353011605,0.8308706190258583,24.99597168590036,33.89280537102269,0.7229963632187497
86,17.233545750311315,26.043953507442108,0.8318161881700248,25.011344544662325,33.93775721782773,0.7222610988157862
87,17.58011022564546,26.08148806282172,0.831331066028096,25.147876407113838,33.91500830244298,0.7226333169824696
88,17.246853124397134,26.064428140346955,0.8315516469812467,25.06618535790459,33.97970101440922,0.7215741574918759
89,17.13718123414378,25.883004984400237,0.8338884770976117,25.087862044281604,33.90445634041261,0.7228058843430671
90,16.920280921854115,25.80500245494769,0.8348881749025749,25.064673339893453,33.99015010446509,0.7214028938692674
